id	notable_types
/m/02hlqvr	/cvg/game_version
/m/02hlqx4	/cvg/game_version
/m/02hlr4k	/cvg/game_version
/m/02hls2v	/cvg/game_version
/m/02hls8r	/cvg/game_version
/m/02hlsds	/cvg/game_version
/m/02hlsmm	/cvg/game_version
/m/02hlsvg	/cvg/game_version
/m/02hltc_	/cvg/game_version
/m/02hltkx	/cvg/game_version
/m/02hltp8	/cvg/game_version
/m/02hltqt	/cvg/game_version
/m/02hlts6	/cvg/game_version
/m/02hltwp	/cvg/game_version
/m/02hlty2	/cvg/game_version
/m/02hlv6r	/cvg/game_version
/m/02hlv84	/cvg/game_version
/m/02hlvbs	/cvg/game_version
/m/02hlvd5	/cvg/game_version
/m/02hlvkm	/cvg/game_version
/m/02hlvzc	/cvg/game_version
/m/02hlwn8	/cvg/game_version
/m/02hlwrr	/cvg/game_version
/m/02hlww2	/cvg/game_version
/m/02hlxvy	/cvg/game_version
/m/02hly08	/cvg/game_version
/m/02hly7p	/cvg/game_version
/m/02hly92	/cvg/game_version
/m/02hlycq	/cvg/game_version
/m/02hlylk	/cvg/game_version
/m/02hlyxc	/cvg/game_version
/m/02hlzjv	/cvg/game_version
/m/02hm0hb	/cvg/game_version
/m/02hm0vw	/cvg/game_version
/m/02hm106	/cvg/game_version
/m/02hm190	/cvg/game_version
/m/02hm1fm	/cvg/game_version
/m/02hm3tw	/cvg/game_version
/m/02hm3y7	/cvg/game_version
/m/02hm42p	/cvg/game_version
/m/02hm442	/cvg/game_version
/m/02hm48l	/cvg/game_version
/m/02hm4dm	/cvg/game_version
/m/02hm4mg	/cvg/game_version
/m/02hm56w	/cvg/game_version
/m/02hm5bx	/cvg/game_version
/m/02hm5g8	/cvg/game_version
/m/02hm5kr	/cvg/game_version
/m/02hm5m4	/cvg/game_version
/m/02hm5s0	/cvg/game_version
/m/02hm5zh	/cvg/game_version
/m/02hm6w7	/cvg/game_version
/m/02hm70p	/cvg/game_version
/m/02hm722	/cvg/game_version
/m/02hm76l	/cvg/game_version
/m/02hm7bm	/cvg/game_version
/m/02hm7kg	/cvg/game_version
/m/02hm84w	/cvg/game_version
/m/02hm8k4	/cvg/game_version
/m/02hm8q0	/cvg/game_version
/m/02hm8xh	/cvg/game_version
/m/02hm9_d	/cvg/game_version
/m/02hm9bb	/cvg/game_version
/m/02hm9pw	/cvg/game_version
/m/02hm9yq	/cvg/game_version
/m/02hmbys	/cvg/game_version
/m/02hmc60	/cvg/game_version
/m/02hmcb1	/cvg/game_version
/m/02hmcrc	/cvg/game_version
/m/02hmcx_	/cvg/game_version
/m/02hmd79	/cvg/game_version
/m/02hmddv	/cvg/game_version
/m/02hmdgt	/cvg/game_version
/m/02hmdmp	/cvg/game_version
/m/02hmdpn	/cvg/game_version
/m/02hmdvj	/cvg/game_version
/m/02hmf12	/cvg/game_version
/m/02hmf5l	/cvg/game_version
/m/02hmfjg	/cvg/game_version
/m/02hmg3w	/cvg/game_version
/m/02hmg9s	/cvg/game_version
/m/02hmg_x	/cvg/game_version
/m/02hmgj4	/cvg/game_version
/m/02hmgnn	/cvg/game_version
/m/02hmgp0	/cvg/game_version
/m/02hmgtj	/cvg/game_version
/m/02hmgwh	/cvg/game_version
/m/02hmj39	/cvg/game_version
/m/02hmjk2	/cvg/game_version
/m/02hmjxf	/cvg/game_version
/m/02hmk0c	/cvg/game_version
/m/02hmkmw	/cvg/game_version
/m/02hmkvq	/cvg/game_version
/m/02hmkx3	/cvg/game_version
/m/02hmlfg	/cvg/game_version
/m/02hmlzx	/cvg/game_version
/m/02hmm47	/cvg/game_version
/m/02hmmf4	/cvg/game_version
/m/02hmml0	/cvg/game_version
/m/02hmmsh	/cvg/game_version
/m/02hmnhy	/cvg/game_version
/m/02hmnm9	/cvg/game_version
/m/02hmnqs	/cvg/game_version
/m/02hmns5	/cvg/game_version
/m/02hmny1	/cvg/game_version
/m/02hmp6q	/cvg/game_version
/m/02hmp83	/cvg/game_version
/m/02hmpbr	/cvg/game_version
/m/02hmpd4	/cvg/game_version
/m/02hmpkl	/cvg/game_version
/m/02hmpzb	/cvg/game_version
/m/02hmqxm	/cvg/game_version
/m/02hmrhc	/cvg/game_version
/m/02hmrn_	/cvg/game_version
/m/02hnl	/music/performance_role,/internet/website_category,/music/instrument
/m/02hpsy8	/cvg/cvg_designer
/m/02hpt15	/cvg/cvg_designer
/m/02hptvb	/cvg/cvg_designer
/m/02hpvj_	/cvg/cvg_designer
/m/02hpwd0	/cvg/cvg_designer
/m/02hpwkh	/cvg/cvg_designer
/m/02hq3f5	/business/employer,/organization/organization,/business/business_operation,/book/book_subject
/m/02hqz6h	
/m/02hr083	/organization/organization,/business/issuer,/book/book_subject,/business/employer,/business/business_operation
/m/02hr363	/tv/tv_character
/m/02hr_yb	/people/person
/m/02hrpzn	/business/employer,/organization/organization,/education/educational_institution
/m/02hrr3t	/type/content
/m/02hrvjv	/type/content
/m/02hs1g	/book/author,/people/deceased_person,/people/person
/m/02hs_4n	/location/location
/m/02hs_7l	/business/employer,/business/business_operation,/organization/organization,/venture_capital/venture_investor,/book/book_subject
/m/02hskp_	/organization/organization_founder,/people/person,/business/board_member
/m/02hsw3d	/music/track
/m/02hsxcl	
/m/02ht9y9	/language/language_family
/m/02htsc	/music/genre
/m/02hty_	/music/composition
/m/02hv1bm	/internet/blog
/m/02hv21y	/food/beer_style
/m/02hv2rl	/food/beer_style_category
/m/02hv3bb	/food/beer,/base/beerbase/beer2
/m/02hv5c8	/location/location,/metropolitan_transit/transit_stop
/m/02hv6y3	/media_common/media_genre,/comic_strips/comic_strip_genre
/m/02hv8bt	/metropolitan_transit/transit_stop,/location/location
/m/02hv9t5	/tv/tv_series_episode,/user/techgnostic/default_domain/tv_series_episode
/m/02hvgpj	/type/content
/m/02hvhhy	/type/content
/m/02hvj27	/location/location,/metropolitan_transit/transit_stop
/m/02hvj_t	/metropolitan_transit/transit_stop,/location/location
/m/02hvjwd	/location/location,/metropolitan_transit/transit_stop
/m/02hvk2_	/metropolitan_transit/transit_stop,/location/location
/m/02hvkk9	/location/location,/metropolitan_transit/transit_stop
/m/02hvsbn	/aviation/aircraft_type
/m/02hvtlq	/aviation/aircraft_type
/m/02hvvlf	/aviation/aircraft_type
/m/02hvw8t	/aviation/aircraft_designer
/m/02hvwc9	/aviation/aircraft_designer
/m/02hw7ty	/dataworld/data_task
/m/02hw9m6	/business/business_operation,/book/book_subject,/business/employer,/organization/organization
/m/02hw_sr	/language/human_language
/m/02hwdwc	/dataworld/data_task
/m/02hwfsy	/language/human_language
/m/02hwgb3	/language/human_language
/m/02hwhpp	/language/human_language
/m/02hwhsn	/language/human_language
/m/02hwj2p	/language/human_language
/m/02hwjmg	/language/human_language
/m/02hwk3y	/language/human_language
/m/02hwktl	/language/human_language
/m/02hwm50	/language/human_language
/m/02hwp02	/language/human_language
/m/02hwp_1	/language/human_language
/m/02hwqjp	/language/human_language
/m/02hwt29	/language/human_language
/m/02hwv3j	/language/human_language
/m/02hwv6h	/language/human_language
/m/02hwvq_	/language/human_language
/m/02hww65	/language/human_language
/m/02hww93	/language/human_language
/m/02hwwrh	/language/human_language
/m/02hwx8z	/language/human_language
/m/02hwycg	/language/human_language
/m/02hwytz	/language/human_language
/m/02hwyzv	/language/human_language
/m/02hwzdp	/language/human_language
/m/02hwzmj	/language/human_language
/m/02hx0l7	/language/human_language
/m/02hx0r3	/language/human_language
/m/02hx0yk	/language/human_language
/m/02hx1fc	/language/human_language
/m/02hx2pf	/language/human_language
/m/02hx42f	/language/human_language
/m/02hx4z6	/language/human_language
/m/02hx67v	/language/human_language
/m/02hx6h7	/language/human_language
/m/02hx6q1	/language/human_language
/m/02hx7yr	/language/human_language
/m/02hx978	/language/human_language
/m/02hxb5x	/language/human_language
/m/02hxcnz	/language/human_language
/m/02hxg3m	/language/human_language
/m/02hxh1x	/language/human_language
/m/02hxh6	/people/person,/government/politician,/spaceflight/astronaut
/m/02hxk2v	/language/human_language
/m/02hxls6	/language/human_language
/m/02hxlzn	/language/human_language
/m/02hxmjd	/language/human_language
/m/02hxn84	/language/human_language
/m/02hxng3	/language/human_language
/m/02hxp6g	/language/human_language
/m/02hxq1t	/language/human_language
/m/02hxq4r	/language/human_language
/m/02hxq7p	/language/human_language
/m/02hxryl	/language/human_language
/m/02hxscf	/language/human_language
/m/02hxsfd	/language/human_language
/m/02hxt5p	/language/human_language
/m/02hxtjk	/language/human_language
/m/02hxv2g	/language/human_language
/m/02hxv8c	/language/human_language
/m/02hxw80	/language/human_language
/m/02hxw9l	/language/human_language
/m/02hxxk6	/language/human_language
/m/02hxxrn	/language/human_language
/m/02hxz1p	/language/human_language
/m/02j00t	/music/composition,/award/ranked_item
/m/02j0hm	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02j2sy	/people/deceased_person,/people/person,/book/author
/m/02j2x9	/award/award_winner,/education/academic,/people/person,/award/award_nominee,/book/author
/m/02j3_5	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02j4jt	/music/composition
/m/02j57c	/metropolitan_transit/transit_stop,/location/location
/m/02j67lk	
/m/02j73y	/location/dated_location,/location/jp_city_town,/location/location,/location/statistical_region
/m/02j789	/location/citytown,/location/dated_location,/location/statistical_region,/location/location
/m/02j93n	
/m/02j_f1	/royalty/noble_title
/m/02jb_q	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02jcfv	/location/location
/m/02jch8	/location/location,/metropolitan_transit/transit_stop
/m/02jgcb	/royalty/noble_title
/m/02jhpc	
/m/02jlk2	/religion/place_of_worship,/projects/project_focus,/architecture/structure,/architecture/building,/location/location
/m/02jn1l	/base/mystery/ufo_sighting_location,/location/statistical_region,/location/dated_location,/location/citytown,/location/location
/m/02jnfg	/book/author,/government/politician,/government/u_s_congressperson,/film/producer,/people/person,/user/narphorium/people/nndb_person,/people/deceased_person
/m/02jnzx	/base/pirates/pirate,/people/deceased_person,/people/person,/boats/ship_owner
/m/02jrqh	
/m/02jt3h	/organization/organization,/military/armed_force
/m/02jt6f	/book/book_subject
/m/02jtbg	/broadcast/radio_station,/broadcast/broadcast
/m/02jvms	/food/dish
/m/02jwqz	/olympics/olympic_athlete,/people/person,/sports/pro_athlete
/m/02jys1	/fictional_universe/fictional_character
/m/02jyx	/book/author,/influence/influence_node,/people/deceased_person,/user/narphorium/people/nndb_person,/user/lindenb/default_domain/scientist,/education/academic,/people/person,/symbols/name_source
/m/02k2z4	/organization/organization,/business/business_operation,/business/employer,/business/defunct_company
/m/02k3_n	/geography/lake,/location/location,/geography/body_of_water,/geography/geographical_feature
/m/02k3bl	
/m/02k5jz	/base/landcover/classification_code,/biology/organism_classification,/base/landcover/saf_forest_cover_type
/m/02k6rc6	/fictional_universe/work_of_fiction
/m/02k6stq	/book/published_work,/award/award_nominated_work,/book/written_work,/book/short_story
/m/02k7b03	/tv/tv_series_episode
/m/02k8djw	/type/content
/m/02k8k_g	/people/family_name
/m/02k8lb2	/people/family_name
/m/02k8lcn	/people/family_name
/m/02k8m5x	/people/family_name
/m/02k8n7b	/people/family_name
/m/02k8nwt	/people/family_name
/m/02k8ny6	/people/family_name
/m/02k8p0z	/people/family_name
/m/02k8p8	/book/periodical,/book/newspaper,/business/employer
/m/02k8pg7	/people/family_name
/m/02k8q2d	/people/family_name
/m/02k8qlz	/people/family_name
/m/02k8r_n	/people/family_name
/m/02k8rkf	/people/family_name
/m/02k8rnd	/people/family_name
/m/02k8srk	/people/family_name
/m/02k8tr8	/people/family_name
/m/02k8typ	/people/family_name
/m/02k8v2v	/people/family_name
/m/02k8v5t	/people/family_name
/m/02k8v76	/people/family_name
/m/02k8vgq	/people/family_name
/m/02k8wnv	/people/family_name
/m/02k8wv4	/people/family_name
/m/02k8yj1	/people/family_name
/m/02k8ykm	/people/family_name
/m/02k8zrr	/people/family_name
/m/02k8zt4	/people/family_name
/m/02k91bq	/people/family_name
/m/02k91d3	/people/family_name
/m/02k927y	/people/family_name
/m/02k92q4	/people/family_name
/m/02k939c	/people/family_name
/m/02k93vw	/people/family_name
/m/02k9714	/user/mt/default_domain/biological_concept
/m/02k972p	/user/mt/default_domain/biological_concept
/m/02k98j6	/user/mt/default_domain/biological_concept
/m/02k98zh	/user/mt/default_domain/biological_concept
/m/02k9skl	/type/content
/m/02k9w8x	/games/game_genre,/media_common/media_genre
/m/02k__g3	
/m/02kb9zs	/music/track
/m/02kbv55	/medicine/disease
/m/02kbvqh	/medicine/disease
/m/02kbx6f	/user/mt/default_domain/biofunction
/m/02kc06d	/user/mt/default_domain/biofunction
/m/02kc9jz	/medicine/disease
/m/02kccfj	/user/mt/default_domain/metabolite,/chemistry/chemical_compound
/m/02kcdc9	/chemistry/chemical_compound,/user/mt/default_domain/metabolite
/m/02kcdjq	/user/mt/default_domain/metabolite,/chemistry/chemical_compound
/m/02kcg5	/computer/software
/m/02kcp0t	/user/mt/default_domain/metabolite,/chemistry/chemical_compound
/m/02kcp9n	/medicine/disease
/m/02kcwqn	/chemistry/chemical_compound,/user/mt/default_domain/metabolite
/m/02kd0q9	/medicine/disease
/m/02kd0w5	/user/mt/default_domain/metabolite,/chemistry/chemical_compound
/m/02kd5jn	/user/mt/default_domain/metabolite,/chemistry/chemical_compound
/m/02kd64_	/chemistry/chemical_compound,/user/mt/default_domain/metabolite
/m/02kd97z	/chemistry/chemical_compound,/user/mt/default_domain/metabolite
/m/02kdk4z	/music/artist,/music/group_member,/people/person,/user/fairestcat/bandom/musician
/m/02kdlyt	/media_common/quotation
/m/02kdm_4	/people/person
/m/02kdxhz	
/m/02kf_98	/biology/protein
/m/02kfcv6	/biology/protein
/m/02kfczp	/biology/protein
/m/02kfdmd	/biology/protein
/m/02kff2b	/biology/protein,/chemistry/chemical_compound
/m/02kffrt	/biology/protein
/m/02kffw4	/biology/protein
/m/02kffz2	/biology/protein
/m/02kfg0m	/biology/protein
/m/02kfghf	/biology/protein
/m/02kfh38	/biology/protein
/m/02kfh_9	/biology/protein
/m/02kfj1k	/biology/protein
/m/02kflhx	/biology/protein
/m/02kfltp	/biology/protein
/m/02kfn6p	/biology/protein
/m/02kfpsy	/biology/protein
/m/02kfpvw	/biology/protein
/m/02kfq1r	/biology/protein
/m/02kftdm	/biology/protein
/m/02kfvrw	/biology/protein
/m/02kfwkg	/biology/protein
/m/02kfx1y	/biology/protein
/m/02kg0n0	/biology/protein
/m/02kg16_	/biology/protein
/m/02kg24j	/biology/protein
/m/02kg4p7	/biology/protein
/m/02kg6zb	/biology/protein
/m/02kg7t3	/biology/protein
/m/02kg89d	/biology/protein
/m/02kg8bg	/biology/protein
/m/02kg8yv	/biology/protein
/m/02kg907	/biology/protein
/m/02kgb09	/biology/protein
/m/02kgb65	/biology/protein
/m/02kgf1_	/biology/protein
/m/02kggrz	/biology/protein
/m/02kgh25	/biology/protein
/m/02kgh_r	/biology/protein
/m/02kghd2	/biology/protein
/m/02kgj6d	/biology/protein
/m/02kgj9b	/biology/protein
/m/02kgjpz	/biology/protein
/m/02kglmq	/biology/protein
/m/02kgndl	/biology/protein
/m/02kgr6	
/m/02kjwn	/government/government_office_or_title
/m/02kkdmp	/people/person
/m/02kkgd	/book/periodical,/award/award_winning_work,/tv/tv_program,/book/magazine
/m/02kkntq	/film/actor,/people/person,/award/award_winner,/tv/tv_actor
/m/02kkpbr	/people/deceased_person,/people/person
/m/02kkpd4	/people/person
/m/02klhm	/spaceflight/astronaut,/medicine/physician,/military/military_person,/people/person
/m/02kmk8	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02knhb	
/m/02knlv3	/business/employer
/m/02knnnj	/film/writer,/people/person,/film/director
/m/02kp4l7	/music/composition
/m/02kp_45	/book/written_work,/book/book,/award/award_nominated_work
/m/02kp_73	/dataworld/mass_data_operation
/m/02krdm	/tv/tv_program
/m/02ksp2	/language/human_language,/language/conlang
/m/02kvl1b	
/m/02kvlkx	/book/book_subject,/education/field_of_study
/m/02kvnj1	/business/business_operation,/business/employer,/venture_capital/venture_funded_company,/organization/organization
/m/02kw80l	/music/track
/m/02kwh6q	/biology/cytogenetic_band
/m/02kwhzb	/biology/cytogenetic_band
/m/02kwjyv	/biology/cytogenetic_band
/m/02kwk1s	/biology/cytogenetic_band
/m/02kwq0q	/biology/cytogenetic_band
/m/02kwqd0	/biology/cytogenetic_band
/m/02kwrrm	/biology/cytogenetic_band
/m/02kwsmz	/biology/cytogenetic_band
/m/02kwvwr	/biology/cytogenetic_band
/m/02kwy2b	/biology/cytogenetic_band
/m/02kx1n	/geography/mountain_range,/geography/geographical_feature,/protected_sites/listed_site,/location/location
/m/02kxb54	/location/postal_code,/location/location
/m/02kzkl_	/tv/tv_series_season
/m/02kzp9	/book/author,/people/person,/influence/influence_node,/people/deceased_person
/m/02kzs7	/people/person,/internet/social_network_user,/people/deceased_person,/olympics/olympic_athlete,/sports/pro_athlete
/m/02kzts	/geography/island,/location/location,/geography/geographical_feature
/m/02l00rg	/user/robertm/environmental_modelling/environmental_variable
/m/02l024g	/computer/file_format
/m/02l035p	/computer/file_format
/m/02l03c3	/computer/file_format
/m/02l03f1	/computer/file_format
/m/02l03gm	/computer/file_format
/m/02l03vc	/computer/file_format
/m/02l04hv	/computer/file_format
/m/02l04s2	/computer/file_format
/m/02l04zj	/computer/file_format
/m/02l0680	/computer/file_format
/m/02l06_q	/computer/file_format
/m/02l06hk	/computer/file_format
/m/02l06z_	/computer/file_format
/m/02l07cx	/computer/file_format
/m/02l07t0	/computer/file_format
/m/02l08ys	/computer/file_format
/m/02l09fk	/computer/file_format
/m/02l09lg	/computer/file_format
/m/02l0_82	/computer/software
/m/02l0_9n	/computer/software
/m/02l0bb3	/computer/file_format
/m/02l0cgv	/computer/file_format
/m/02l0cl6	/computer/file_format
/m/02l0cr2	/computer/file_format
/m/02l0dfb	/computer/file_format
/m/02l0f3y	/computer/file_format
/m/02l0grw	/computer/file_format
/m/02l0gw7	/computer/file_format
/m/02l0h0p	/computer/file_format
/m/02l0hbm	/computer/file_format
/m/02l0jbb	/computer/file_format
/m/02l0jpw	/computer/file_format
/m/02l0kzz	/computer/file_format
/m/02l0lmn	/computer/file_format
/m/02l0lpl	/computer/file_format
/m/02l0mp9	/computer/software
/m/02l0mwq	/computer/software
/m/02l0my3	/computer/software
/m/02l0n2l	/computer/software
/m/02l0qkc	/computer/software
/m/02l0r7q	/computer/software
/m/02l0rb6	/computer/software
/m/02l0rrh	/computer/software
/m/02l0s3_	/computer/software
/m/02l0wrz	/computer/software
/m/02l12vt	/computer/software_developer
/m/02l12x6	/computer/software_developer
/m/02l1wny	/biology/gene_group,/biology/gene_ontology_group
/m/02l1wws	/biology/gene_ontology_group,/biology/gene_group
/m/02l1y0y	/biology/gene_group,/biology/gene_ontology_group
/m/02l1yd8	/biology/gene_ontology_group,/biology/gene_group
/m/02l20mc	/biology/gene_group,/biology/gene_ontology_group
/m/02l210w	/biology/gene_group,/biology/gene_ontology_group
/m/02l21d6	/biology/gene_group,/biology/gene_ontology_group
/m/02l22n9	/biology/gene_group,/biology/gene_ontology_group
/m/02l22z1	/biology/gene_group,/biology/gene_ontology_group
/m/02l2437	/biology/gene_ontology_group,/biology/gene_group
/m/02l24ll	/biology/gene_ontology_group,/biology/gene_group
/m/02l27f2	/biology/gene_ontology_group,/biology/gene_group
/m/02l27gn	/biology/gene_ontology_group,/biology/gene_group
/m/02l28p5	/biology/gene_ontology_group,/biology/gene_group
/m/02l28v1	/biology/gene_group,/biology/gene_ontology_group
/m/02l29z	/user/doconnor/industry_standards/standard
/m/02l2_lc	/biology/gene_group,/biology/gene_ontology_group
/m/02l2bp_	/biology/gene_group,/biology/gene_ontology_group
/m/02l2cj0	/biology/gene_ontology_group,/biology/gene_group
/m/02l2dt3	/biology/gene_ontology_group,/biology/gene_group
/m/02l2fcp	/biology/gene_group,/biology/gene_ontology_group
/m/02l2g0_	/biology/gene_ontology_group,/biology/gene_group
/m/02l2ggw	/biology/gene_group,/biology/gene_ontology_group
/m/02l2gyk	/biology/gene_ontology_group,/biology/gene_group
/m/02l2k8b	/biology/gene_group,/biology/gene_ontology_group
/m/02l2kw8	/biology/gene_group,/biology/gene_ontology_group
/m/02l2ltb	/biology/gene_ontology_group,/biology/gene_group
/m/02l2m1z	/biology/gene_ontology_group,/biology/gene_group
/m/02l2mk5	/biology/gene_group,/biology/gene_ontology_group
/m/02l2mn3	/biology/gene_group,/biology/gene_ontology_group
/m/02l2nbc	/biology/gene_group,/biology/gene_ontology_group
/m/02l2nh_	/biology/gene_ontology_group,/biology/gene_group
/m/02l2psk	/biology/gene_ontology_group,/biology/gene_group
/m/02l2s0x	/biology/gene_ontology_group,/biology/gene_group
/m/02l2v4t	/biology/gene_group,/biology/gene_ontology_group
/m/02l2vk1	/biology/gene_ontology_group,/biology/gene_group
/m/02l2wx2	/biology/gene_group,/biology/gene_ontology_group
/m/02l2xlb	/biology/gene_ontology_group,/biology/gene_group
/m/02l2z9y	/biology/gene_ontology_group,/biology/gene_group
/m/02l2zzl	/biology/gene_ontology_group,/biology/gene_group
/m/02l31c3	/biology/gene_group,/biology/gene_ontology_group
/m/02l31gm	/biology/gene_group,/biology/gene_ontology_group
/m/02l31pg	/biology/gene_group,/biology/gene_ontology_group
/m/02l326y	/biology/gene_ontology_group,/biology/gene_group
/m/02l329w	/biology/gene_group,/biology/gene_ontology_group
/m/02l33gb	/biology/gene_ontology_group,/biology/gene_group
/m/02l34_q	/biology/gene_ontology_group,/biology/gene_group
/m/02l34z_	/biology/gene_group,/biology/gene_ontology_group
/m/02l3599	/biology/gene_ontology_group,/biology/gene_group
/m/02l36x7	/biology/gene_ontology_group,/biology/gene_group
/m/02l38f8	/biology/gene_ontology_group,/biology/gene_group
/m/02l3_	/location/statistical_region,/location/citytown,/location/location,/location/dated_location
/m/02l3bv9	/biology/gene_group,/biology/gene_ontology_group
/m/02l3cdm	/biology/gene_group,/biology/gene_ontology_group
/m/02l3dp2	/biology/gene_group,/biology/gene_ontology_group
/m/02l3ds0	/biology/gene_group,/biology/gene_ontology_group
/m/02l3h_d	/biology/gene_ontology_group,/biology/gene_group
/m/02l3hpw	/biology/gene_ontology_group,/biology/gene_group
/m/02l3hx5	/biology/gene_group,/biology/gene_ontology_group
/m/02l3jl2	/biology/gene_ontology_group,/biology/gene_group
/m/02l3k7_	/biology/gene_ontology_group,/biology/gene_group
/m/02l3m29	/biology/gene_group,/biology/gene_ontology_group
/m/02l3m6s	/biology/gene_ontology_group,/biology/gene_group
/m/02l3mqj	/biology/gene_ontology_group,/biology/gene_group
/m/02l3q3_	/biology/gene_group,/biology/gene_ontology_group
/m/02l3qjw	/biology/gene_ontology_group,/biology/gene_group
/m/02l3sph	/biology/gene_group,/biology/gene_ontology_group
/m/02l3t1_	/biology/gene_ontology_group,/biology/gene_group
/m/02l3ts3	/biology/gene_group,/biology/gene_ontology_group
/m/02l3vqf	/biology/gene_group,/biology/gene_ontology_group
/m/02l3w7x	/biology/gene_ontology_group,/biology/gene_group
/m/02l3wk7	/biology/gene_group,/biology/gene_ontology_group
/m/02l3wxk	/biology/gene_ontology_group,/biology/gene_group
/m/02l3x3f	/biology/gene_ontology_group,/biology/gene_group
/m/02l3x9b	/biology/gene_group,/biology/gene_ontology_group
/m/02l3yfl	/biology/gene_group,/biology/gene_ontology_group
/m/02l40mz	/biology/gene_group,/biology/gene_ontology_group
/m/02l42jq	/biology/gene_ontology_group,/biology/gene_group
/m/02l42pm	/biology/gene_group,/biology/gene_ontology_group
/m/02l42yg	/biology/gene_ontology_group,/biology/gene_group
/m/02l445k	/biology/gene_ontology_group,/biology/gene_group
/m/02l456t	/biology/gene_ontology_group,/biology/gene_group
/m/02l46w4	/biology/gene_group,/biology/gene_ontology_group
/m/02l479g	/biology/gene_ontology_group,/biology/gene_group
/m/02l47hf	/biology/gene_group,/biology/gene_ontology_group
/m/02l4dc7	/biology/gene_ontology_group,/biology/gene_group
/m/02l4dgq	/biology/gene_ontology_group,/biology/gene_group
/m/02l4g56	/biology/gene_group,/biology/gene_ontology_group
/m/02l4gnk	/biology/gene_ontology_group,/biology/gene_group
/m/02l4hxn	/biology/gene_ontology_group,/biology/gene_group
/m/02l4jh1	/biology/gene_ontology_group,/biology/gene_group
/m/02l4jlk	/biology/gene_group,/biology/gene_ontology_group
/m/02l4m5p	/biology/gene_group,/biology/gene_ontology_group
/m/02l4nm6	/biology/gene_ontology_group,/biology/gene_group
/m/02l4qh8	/biology/gene_ontology_group,/biology/gene_group
/m/02l4r6c	/biology/gene_ontology_group,/biology/gene_group
/m/02l4sfk	/biology/gene_ontology_group,/biology/gene_group
/m/02l4slg	/biology/gene_group,/biology/gene_ontology_group
/m/02l4t2y	/biology/gene_ontology_group,/biology/gene_group
/m/02l4tyh	/biology/gene_group,/biology/gene_ontology_group
/m/02l4wbv	/biology/gene_group,/biology/gene_ontology_group
/m/02l4wzf	/biology/gene_ontology_group,/biology/gene_group
/m/02l4x8_	/biology/gene_group,/biology/gene_ontology_group
/m/02l4yyz	/biology/gene_group,/biology/gene_ontology_group
/m/02l50n9	/biology/gene_ontology_group,/biology/gene_group
/m/02l524s	/biology/gene_ontology_group,/biology/gene_group
/m/02l52xd	/biology/gene_ontology_group,/biology/gene_group
/m/02l53jw	/biology/gene_group,/biology/gene_ontology_group
/m/02l54tz	/biology/gene_ontology_group,/biology/gene_group
/m/02l55dp	/biology/gene_group,/biology/gene_ontology_group
/m/02l561_	/biology/gene_ontology_group,/biology/gene_group
/m/02l59h9	/biology/gene_ontology_group,/biology/gene_group
/m/02l59ls	/biology/gene_ontology_group,/biology/gene_group
/m/02l59t1	/biology/gene_ontology_group,/biology/gene_group
/m/02l5_hy	/biology/gene_group,/biology/gene_ontology_group
/m/02l5_m9	/biology/gene_ontology_group,/biology/gene_group
/m/02l5b7z	/biology/gene_ontology_group,/biology/gene_group
/m/02l5bt3	/biology/gene_group,/biology/gene_ontology_group
/m/02l5bxm	/biology/gene_ontology_group,/biology/gene_group
/m/02l5cbg	/biology/gene_ontology_group,/biology/gene_group
/m/02l5d07	/biology/gene_group,/biology/gene_ontology_group
/m/02l5dh0	/biology/gene_group,/biology/gene_ontology_group
/m/02l5gpf	/biology/gene_ontology_group,/biology/gene_group
/m/02l5hks	/biology/gene_ontology_group,/biology/gene_group
/m/02l5j23	/biology/gene_group,/biology/gene_ontology_group
/m/02l5j9k	/biology/gene_group,/biology/gene_ontology_group
/m/02l5lpx	/biology/gene_ontology_group,/biology/gene_group
/m/02l5lsv	/biology/gene_ontology_group,/biology/gene_group
/m/02l5m4m	/biology/gene_group,/biology/gene_ontology_group
/m/02l5pgh	/biology/gene_group,/biology/gene_ontology_group
/m/02l5pmd	/biology/gene_group,/biology/gene_ontology_group
/m/02l5q_w	/biology/gene_ontology_group,/biology/gene_group
/m/02l5rrt	/biology/gene_ontology_group,/biology/gene_group
/m/02l5rw4	/biology/gene_group,/biology/gene_ontology_group
/m/02l5v1k	/biology/gene_group,/biology/gene_ontology_group
/m/02l5zqg	/biology/gene_ontology_group,/biology/gene_group
/m/02l62_q	/biology/gene_ontology_group,/biology/gene_group
/m/02l62z_	/biology/gene_ontology_group,/biology/gene_group
/m/02l651p	/biology/gene_group,/biology/gene_ontology_group
/m/02l657l	/biology/gene_ontology_group,/biology/gene_group
/m/02l65cm	/biology/gene_ontology_group,/biology/gene_group
/m/02l68pc	/biology/gene_ontology_group,/biology/gene_group
/m/02l69tj	/biology/gene_ontology_group,/biology/gene_group
/m/02l6b6w	/biology/gene_ontology_group,/biology/gene_group
/m/02l6bg	
/m/02l6bht	/biology/gene_ontology_group,/biology/gene_group
/m/02l6btl	/biology/gene_group,/biology/gene_ontology_group
